ID_Number,Name,Country,Sex,Title,WTitle,Other_Titles,Rating,Games,K_factor,Age_Birthday,Activity,date
3307573,"Abasto, Dorian Q.",BOL,M,,,,1878,0,20,0000,,2014-06-01
3902854,"Abatantuono, Giuseppe",VEN,M,,,,2094,6,20,1955,,2014-06-01
4205707,"Abatzidis, Stelios",CYP,M,,,,1969,0,20,1961,,2014-06-01
4206517,"Abatzis, Antonios",GRE,M,,,,1879,0,20,1993,,2014-06-01
14511673,"Abaza, Ivan",CRO,M,,,,1953,0,20,1958,i,2014-06-01
22509739,"Abbaci, Mohsen",IRI,M,,,,1575,0,20,1975,,2014-06-01
4804937,Abbas Hussein kzar,IRQ,M,CM,,,1769,0,20,1997,,2014-06-01
10621490,"Abbas, Tarek",EGY,M,,,,1966,0,20,1979,,2014-06-01
12505170,"Abbasi, Meisam",IRI,M,,,,1972,0,20,1983,,2014-06-01
12543675,"Abbasi, Parnian",IRI,F,WFM,WFM,,1713,0,20,2002,w,2014-06-01
13405233,"Abbasov, Mehman",AZE,M,,,,1844,0,20,1970,,2014-06-01
2805460,"Abbate, Giovanni",ITA,M,,,,1719,0,20,1963,,2014-06-01
876224,"Abbes, Rached",ITA,M,,,,1850,0,20,1979,,2014-06-01
10600752,"Abd El Fatah, Reda Fadel",EGY,M,,,,2124,0,20,1957,,2014-06-01
812625,"Abd El Gawad, Shaban",ITA,M,,,,2083,0,20,1953,,2014-06-01
5716381,"Abd Rahman, Mohd Idris",MAS,M,,,,1547,0,20,0000,,2014-06-01
2111080,"Abdalla, Luiz Guilherme Aurelli",BRA,M,FM,,,2343,0,20,1991,i,2014-06-01
10619640,"Abdalla, Sayed",EGY,M,,,,2099,0,20,1966,i,2014-06-01
9200312,"Abdallah, Khaled Elnami",LBA,M,,,IA,1817,0,20,1958,i,2014-06-01
12200875,"Abdalsalam, Abubukr",SUD,M,FM,,,2064,0,20,1982,,2014-06-01
10603492,"Abdein, Saiied",EGY,M,,,,2048,0,20,1962,i,2014-06-01
10609474,"Abdel Aziem, Ahmed Fatehy",EGY,M,,,,2046,0,20,1983,i,2014-06-01
10603417,"Abdel Aziz, Ahmed",EGY,M,,,,2080,0,20,1975,,2014-06-01
10601317,"Abdel Aziz, Ehab",EGY,M,,,,2156,0,20,1967,i,2014-06-01
10604227,"Abdel Elah, Ahmed",EGY,M,,,FI,2114,0,20,1980,,2014-06-01
10612840,"Abdel Fatah, Mohamed Hamed",EGY,M,,,,2028,0,20,1988,,2014-06-01
10610782,"Abdel Ghany, Khaled",EGY,M,,,,2045,0,20,1977,,2014-06-01
10603107,"Abdel Hai, Hany",EGY,M,,,,2191,0,20,0000,,2014-06-01
14204525,"Abdel Madjid, Dina",UZB,F,,,,1863,0,20,1999,w,2014-06-01
10622187,"Abdel Moaety, Mohamed",EGY,M,,,,2027,0,20,0000,,2014-06-01
10627723,"Abdel Monem, Mohamed Ahmed",EGY,M,,,,2207,0,20,1979,,2014-06-01
10605924,"Abdel Moniem, Mohamed",EGY,M,,,,2126,0,20,1981,,2014-06-01
10601783,"Abdel Rahman, Alla",EGY,M,,,,2148,0,20,1959,,2014-06-01
10602011,"Abdel Razik, Ahmed",EGY,M,,,,2085,0,20,1972,,2014-06-01
10601104,"Abdel Razik, Khaled",EGY,M,IM,,,2411,0,20,1975,,2014-06-01
10606033,"Abdel Sattar, Magdy",EGY,M,,,FI,1987,0,20,1955,,2014-06-01
10614770,"Abdel Wahab, Ahmed M",EGY,M,,,,1710,0,20,1999,,2014-06-01
10606025,"Abdel Wahed, Tarek",EGY,M,,,,2172,0,20,1976,,2014-06-01
7902034,"Abdelali, Abdallah",ALG,M,,,,2000,0,20,1984,,2014-06-01
7908156,"Abdelatif, Mounir",ALG,M,,,,1772,0,20,0000,,2014-06-01
10603298,"Abdelaziz, Ahmed",EGY,M,,,,1974,0,20,1988,i,2014-06-01
10610529,"Abdelmenaem, Sohayla",EGY,F,WFM,WFM,,1737,0,20,1997,wi,2014-06-01
10603972,"Abdelmoniem, Hossam Hassan",EGY,M,,,,2046,0,20,1985,i,2014-06-01
10600035,"Abdelnabbi, Imed",EGY,M,IM,,,2429,0,20,1957,i,2014-06-01
25030949,Abdhi Das,IND,F,,,,1422,0,20,2002,w,2014-06-01
12568740,"Abdi, Abdelkrim",IRI,M,,,,1599,0,20,1954,,2014-06-01
2076829,"Abdi, Farzad",USA,M,,,,2001,0,20,1981,,2014-06-01
7900880,"Abdi, Zineb Dina",ALG,F,WIM,WIM,,1906,0,20,1996,w,2014-06-01
13715437,"Abdikalikov, Kanat",KAZ,M,,,,1623,11,20,1950,,2014-06-01
13701070,"Abdikasova, Panu",KAZ,F,,,,1876,0,20,1935,w,2014-06-01
14402394,"Abdil, Halil",BIH,M,FM,,,2276,0,20,1974,,2014-06-01
10603530,"Abdou, Mohamed Hamdy",EGY,M,,,,2166,0,20,1978,,2014-06-01
13708040,"Abdrakhmanov, Bolat",KAZ,M,,,,1890,0,20,1949,,2014-06-01
24129240,"Abdrakhmanova, Sara",RUS,F,,,,1959,0,20,1992,w,2014-06-01
13710257,"Abdrashev, Arlen",KAZ,M,,,,1795,0,20,2003,,2014-06-01
13710389,"Abduali, Samal",KAZ,F,,,,1584,0,20,2003,w,2014-06-01
14203260,"Abduazimov, Abror",UZB,M,,,,1894,0,20,1976,,2014-06-01
14203669,"Abdukholikov, Fotikh",UZB,M,,,,1858,0,20,2001,,2014-06-01
10624139,"Abdul Aziz, Nasser",EGY,M,,,,1722,0,20,0000,,2014-06-01
25024663,Abdul Hakkeem P M,IND,M,,,,1408,0,20,1954,i,2014-06-01
25016490,Abdul Hameed,IND,M,,,,1523,0,20,1953,i,2014-06-01
5060354,"Abdul Rahim, A S",IND,M,,,,1642,0,20,1955,i,2014-06-01
5024277,"Abdul Samad, Erumali",IND,M,,,,1373,0,20,1966,i,2014-06-01
10215000,"Abdul, Mannan",BAN,M,,,,1639,0,20,0000,,2014-06-01
10203672,"Abdul, Momin",BAN,M,,,,2106,0,20,1978,,2014-06-01
4161912,"Abdulaev, Albert",RUS,M,,,,2071,0,20,1961,,2014-06-01
9300260,"Abdulaziz, Abdulla",UAE,M,,,,1598,0,20,1996,,2014-06-01
5300401,"Abdulaziz, Mahmoud",LIB,M,CM,,IA,2081,0,20,1972,i,2014-06-01
24171840,"Abdulina, Bella",RUS,F,,,,1719,0,20,1997,w,2014-06-01
9301640,"Abdulkarim, Ali",UAE,M,,,,1971,3,20,1990,,2014-06-01
5058201,"Abdulkhader, A.",IND,M,,,,2004,0,20,1978,i,2014-06-01
9302824,"Abdulla, Abdulwahab",UAE,M,,,,1872,0,20,1996,,2014-06-01
9301283,"Abdulla, Al Tahir",UAE,M,,,,1960,2,20,1987,,2014-06-01
9302328,"Abdulla, Al-Hamed",UAE,M,,,,1655,2,20,1999,,2014-06-01
10200444,"Abdulla, Al-Rakib",BAN,M,GM,,,2512,0,20,1980,,2014-06-01
9302336,"Abdulla, Ali",UAE,M,,,,1699,0,20,1996,,2014-06-01
16700015,"Abdulla, Ibrahim",MDV,M,,,,1824,0,20,1937,,2014-06-01
13401807,"Abdulla, Khayala",AZE,F,WIM,WIM,,2233,0,20,1993,w,2014-06-01
9301216,"Abdulla, Mohamed Saleh",UAE,M,,,,1821,0,20,1996,i,2014-06-01
9306307,"Abdulla, Shaeri",UAE,M,,,,1570,0,20,1998,,2014-06-01
34130362,"Abdullaev, Khamzat",RUS,M,,,,1834,9,20,1958,,2014-06-01
13401700,"Abdullaev, Mahish",AZE,M,,,,2308,0,20,1986,,2014-06-01
14202484,"Abdullaev, Mumin",UZB,M,,,,1959,0,20,1974,i,2014-06-01
9301550,"Abdullah, Al Hamed",UAE,M,,,,1667,0,20,1999,i,2014-06-01
10203257,"Abdullah, Al-Saif",BAN,M,,,,2093,0,20,1997,i,2014-06-01
8103330,"Abdullah, Aseel",JOR,F,,,,1493,0,20,1999,wi,2014-06-01
8103348,"Abdullah, Aya",JOR,F,,,,1572,0,20,1997,w,2014-06-01
5704880,"Abdullah, Shahrin",MAS,M,,,,1822,0,20,1979,i,2014-06-01
13409123,"Abdullayev, Asaf",AZE,M,,,,1986,0,20,1961,,2014-06-01
34179779,"Abdullin, Fail",RUS,M,,,,1549,0,20,1979,,2014-06-01
44145683,"Abdullin, Farit",RUS,M,,,,1764,14,20,1939,,2014-06-01
34172936,"Abdullin, Ruslan",RUS,M,,,,1712,9,20,2001,,2014-06-01
13402714,"Abdulov, Orkhan",AZE,M,IM,,,2356,0,20,1988,,2014-06-01
9308946,"Abdulrahim, Salem",UAE,M,,,,1300,2,20,0000,,2014-06-01
4801849,"Abdulwahhab, Ahmed Abdulsattar A",IRQ,M,FM,,FI,2294,0,20,1975,,2014-06-01
4174860,"Abdulyazanov, Malik",RUS,M,FM,,,2313,0,20,1961,,2014-06-01
4804929,"Abdulzahra, Sali Abbas",IRQ,F,WFM,WFM,,1694,0,20,2001,w,2014-06-01
13703544,"Abdumalik, Zhansaya",KAZ,F,WGM,WGM,,2272,0,20,2000,w,2014-06-01
14115743,"Abdurafiev, Memet",UKR,M,,,,2142,0,20,1989,i,2014-06-01
24139513,"Abdurahmanov, Afer",RUS,M,,,,1673,0,20,1961,,2014-06-01
14138093,"Abdurakhmanov, Abdurakhman",UKR,M,,,,1844,0,20,1941,,2014-06-01
1205846,"Abdurefi, Selciuc",ROU,M,,,,1701,0,20,1995,,2014-06-01
4125657,"Abdurzukov, Khasbulat",RUS,M,,,,1956,4,20,1993,,2014-06-01
14206323,"Abdusalimov, Abdumalik",UZB,M,,,,1878,0,20,2002,,2014-06-01
14204118,"Abdusattorov, Nodirbek",UZB,M,FM,,,1923,0,20,2004,i,2014-06-01
14204126,"Abdusattorova, Bakhora",UZB,F,WFM,WFM,,1808,0,20,1999,wi,2014-06-01
13800337,"Abdyjapar, Asyl",KGZ,M,IM,,,2436,0,20,1988,i,2014-06-01
14610868,"Abe, Blaz",SLO,M,,,,1619,0,20,1995,,2014-06-01
12507407,"Abed, Meisam",IRI,M,,,,2001,0,20,1986,,2014-06-01
12503312,"Abedi, Ali",IRI,M,,,,2242,0,20,1981,,2014-06-01
10207988,"Abedin, Md. Afanur",BAN,M,,,,1587,0,20,1984,,2014-06-01
10203338,"Abedin, Md. Jaynul",BAN,M,,,,1846,0,20,1976,,2014-06-01
10200193,"Abedin, Zainal",BAN,M,,,,1866,0,20,1980,,2014-06-01
12564672,"Abedini, Hamid Reza",IRI,M,,,,1589,0,20,2001,,2014-06-01
12506508,"Abedini, Morteza",IRI,M,,,,2014,0,20,1976,i,2014-06-01
35010352,Abeer Nandrajog,IND,M,,,,1530,0,20,1995,i,2014-06-01
9302930,"Abeer, Ali",UAE,F,,,,1643,0,20,1996,w,2014-06-01
10602186,"Abel Naby, Ahmed",EGY,M,,,,1967,0,20,1963,,2014-06-01
701424,"Abel, Lajos",HUN,M,IM,,FA,2215,0,20,1944,i,2014-06-01
14902346,"Abel, Peter",SVK,M,,,,2174,0,20,1970,,2014-06-01
4292650,"Abelakiotis, Stavros",GRE,M,,,,1384,5,20,2004,,2014-06-01
13711482,"Abeldinov, Zeinolla",KAZ,M,,,,1754,0,20,1946,,2014-06-01
5200970,"Abelgas, Roel",PHI,M,,,,2209,0,20,1980,i,2014-06-01
24123501,"Abelguzin, Dinar",RUS,M,,,,2028,9,20,2000,,2014-06-01
24188018,"Abelguzin, Rashit",RUS,M,,,,1775,4,20,2003,,2014-06-01
346489,"Abelyan, Murad",CZE,M,,,,1697,0,20,1998,i,2014-06-01
2812045,"Abend, Ilay",ISR,M,,,,1832,3,20,2000,,2014-06-01
13701835,"Abeuov, M.",KAZ,M,,,,2140,0,20,0000,i,2014-06-01
5020433,Abhijit Chutia,IND,M,,,,1819,0,20,1982,i,2014-06-01
10211152,"Abhijit, Mondal",BAN,M,,,,1798,0,20,1993,,2014-06-01
25024973,Abhilash G,IND,M,,,,1444,0,20,1987,i,2014-06-01
5024668,"Abhilash, Reddy M.L.",IND,M,,,,2218,0,20,1996,,2014-06-01
35010379,Abhinav Chauhan,IND,M,,,,1427,0,20,2001,i,2014-06-01
25009087,Abhinav Poddar,IND,M,,,,1714,0,20,1995,i,2014-06-01
25078836,Abhishek S,IND,M,,,,1371,0,20,1998,,2014-06-01
35048252,Abhishek T M,IND,M,,,,1333,0,20,2002,i,2014-06-01
5013348,"Abhishek, Das",IND,M,,,,2215,0,20,1987,i,2014-06-01
5019257,"Abhishek, Kelkar",IND,M,,,,2265,0,20,1992,i,2014-06-01
46638660,"Abhishek, Pradhan",IND,M,,,,1596,9,20,0000,,2014-06-01
5093538,Abhrajit Das,IND,M,,,,1470,0,20,1998,,2014-06-01
3910202,"Abiad, Carlos",VEN,M,,,,1924,0,20,1998,,2014-06-01
25039938,Abid Ali Mujawar,IND,M,,,,1392,0,20,1999,,2014-06-01
1403001,"Abildlund, Jens",DEN,M,,,,2179,0,20,1958,,2014-06-01
35014234,"Abishek, R",IND,M,,,,1308,0,20,1999,i,2014-06-01
13405390,"Abishli, Oghuz",AZE,M,,,,1885,0,20,2000,,2014-06-01
13303406,"Abkarian, Suren",ARM,M,,,,1960,21,20,1959,,2014-06-01
10611339,"Abo Ela, Sayed",EGY,M,,,,2099,0,20,1977,,2014-06-01
10612270,"Abo Elkheir, Ahmed",EGY,M,,,,1820,0,20,1969,,2014-06-01
10600400,"Abo Nar, Mohamed",EGY,M,,,"IA,FT",2114,0,20,1961,,2014-06-01
11603232,"Abolina, Arija-solveiga",LAT,M,,,,1869,0,20,1936,,2014-06-01
9202005,"Aborezika, Mohamed",LBA,M,,,,2046,0,20,1985,,2014-06-01
4137272,"Abornev, Timofei",RUS,M,,,,1842,9,20,1996,,2014-06-01
10600078,"Abou El Zein, Eid Mahmoud",EGY,M,IM,,,2238,0,20,1952,,2014-06-01
10615229,"Aboud, Essam",EGY,M,,,,1831,0,20,1968,,2014-06-01
10600388,"Aboutail, Mohamed",EGY,M,,,,2121,0,20,1967,i,2014-06-01
4500210,"Abozenko, Georg",EST,M,,,,2083,0,20,1996,,2014-06-01
307149,"Abraham, Karel",CZE,M,,,,1810,0,20,1940,,2014-06-01
728942,"Abraham, Lajos",HUN,M,,,,1733,6,20,1947,,2014-06-01
2606879,"Abrahams, Daniel",CAN,M,,,,2030,0,20,1987,i,2014-06-01
13900609,"Abramciuc, Marius",MDA,M,,,,2059,9,20,1998,,2014-06-01
4199928,"Abramjan, Larisa",RUS,F,,,,1892,9,20,1948,w,2014-06-01
4174089,"Abramov, Alexander",RUS,M,FM,,,2318,7,20,1984,,2014-06-01
4144970,"Abramov, Boris",RUS,M,IM,,,2123,0,20,1941,,2014-06-01
24197416,"Abramov, David",RUS,M,,,,1983,0,20,1946,,2014-06-01
4169700,"Abramov, Igor",RUS,M,,,,1918,7,20,0000,,2014-06-01
24198951,"Abramov, Nikita",RUS,M,,,,2212,9,20,2001,,2014-06-01
4176065,"Abramov, Pavel",RUS,M,,,,2122,5,20,1983,,2014-06-01
24115690,"Abramov, Pavel Ivan.",RUS,M,,,,2348,0,20,1965,,2014-06-01
34148792,"Abramov, Pavel.",RUS,M,,,,1874,9,20,2000,,2014-06-01
34160695,"Abramov, Yury",RUS,M,,,,1732,7,20,1976,,2014-06-01
24104655,"Abramova, Yulia",RUS,F,,,,1910,0,20,1987,w,2014-06-01
900206,"Abramovic, Bosko",SRB,M,GM,,FST,2465,0,20,1951,,2014-06-01
918776,"Abramovic, Dragoljub",MNE,M,,,,2136,0,20,1958,,2014-06-01
4155424,"Abramovich, Antuan",RUS,M,,,,2025,7,20,1968,,2014-06-01
1186167,"Abramowski, Arkadiusz",POL,M,,,,1641,0,20,1998,,2014-06-01
14131951,"Abramyan, Artur",UKR,M,,,,1955,0,20,1995,i,2014-06-01
1909126,"Abrantes, Joao",POR,M,,,IA,1753,0,20,1953,,2014-06-01
2139227,"Abrantes, Tiago Garrido",BRA,M,,,,2118,0,20,1977,,2014-06-01
24184772,"Abrashkov, Vadim",RUS,M,,,,1542,0,20,2000,,2014-06-01
1175955,"Abratanski, Wojciech",POL,M,,,,1297,0,20,1999,i,2014-06-01
34134740,"Abrekov, Mussa",RUS,M,,,,2179,9,20,1981,,2014-06-01
3502589,"Abreu Delgado, Aryam",CUB,M,GM,,,2456,0,20,1978,,2014-06-01
6405525,"Abreu Jean, Carlos Paul",DOM,M,FM,,,2259,0,20,1990,i,2014-06-01
1940155,"Abreu, Goncalo",POR,M,,,,1518,0,20,1979,,2014-06-01
2805974,"Abriani, Devis",ITA,M,,,NI,1767,0,20,1977,i,2014-06-01
4441613,"Abril, Elkin Armando",COL,M,,,,1808,0,20,1984,,2014-06-01
4416090,"Abril, Mauricio",COL,M,,,,1997,0,20,1967,,2014-06-01
4186532,"Absoliamov, Javday",RUS,M,,,,1898,20,20,1953,,2014-06-01
7601506,"Abtini, Hasan",SYR,M,,,,2016,0,20,1977,,2014-06-01
5704901,"Abu Bakar, Abdul Wahab",MAS,M,,,,1906,0,20,0000,,2014-06-01
10200916,"Abu Sufian, Shakil",BAN,M,IM,,,2359,0,20,1980,,2014-06-01
10206647,"Abu, Hanif",BAN,M,,,,1993,0,20,1972,,2014-06-01
4162757,"Abubekerov, Oleg",RUS,M,FM,,,2193,0,20,1989,,2014-06-01
5213266,"Abucejo, Armel N",PHI,M,,,,1961,0,20,0000,,2014-06-01
9202544,"Abugenda, Nagi",LBA,M,,,,2066,0,20,1986,,2014-06-01
2255154,"Abuin Boullon, Manuel Angel",ESP,M,,,,2119,0,20,1971,,2014-06-01
12808598,"Abukavicius, Danielius",LTU,M,,,,1668,6,20,1996,,2014-06-01
10202340,"Abul, Kashem",BAN,M,,,,1818,0,20,1961,,2014-06-01
10201815,"Abul, Qasem",BAN,M,,,,2042,8,20,1967,,2014-06-01
8104328,"Abulaban, Amr",JOR,M,,,,1939,0,20,1996,i,2014-06-01
24111210,"Abuladze, Lana",RUS,F,WFM,WFM,,2027,0,20,1993,w,2014-06-01
13711202,"Abuova, Amina",KAZ,F,,,,1560,7,20,2001,w,2014-06-01
4192761,"Abuzov, Anvar",RUS,M,,,,1770,0,20,1937,i,2014-06-01
34175641,"Abylov, Nail Sh.",RUS,M,,,,1859,0,20,1962,,2014-06-01
839922,"Acciaioli, Fabio",ITA,M,,,,1910,0,20,1966,,2014-06-01
6335691,"Acer, Okan",TUR,M,,,,1680,0,20,1981,,2014-06-01
4401794,"Acevedo, Johan",COL,M,,,,2074,0,20,1996,,2014-06-01
5216761,"Achiles, Iglesia",PHI,M,,,,1539,0,20,1976,,2014-06-01
1242601,"Achim, Nicolae",ROU,M,,,,1956,0,20,1949,i,2014-06-01
1216414,"Achirei, Daniel-Laurentiu",ROU,M,,,,2015,0,20,1978,,2014-06-01
24100412,"Achkasov, Maksim",RUS,M,,,,1727,0,20,1988,,2014-06-01
1607758,"Achleitner, Robert",AUT,M,,,,2030,7,20,1966,,2014-06-01
6351123,"Acikgoz, Akin",TUR,M,,,,1734,0,20,1999,,2014-06-01
14607115,"Acimovic, Dejan",SLO,M,,,,1883,9,20,1968,,2014-06-01
14614189,"Acimovic, Sergej",SLO,M,,,,1486,7,20,2003,,2014-06-01
14614170,"Acimovic, Vasja",SLO,M,,,,1574,5,20,2001,,2014-06-01
1240323,"Aciu, Malina-Andreea",ROU,F,,,,1486,0,20,2002,w,2014-06-01
4001117,"Ackermann, Robert",LUX,M,,,,2041,0,20,1965,,2014-06-01
4411498,"Acosta Cruz, Luis Ivan",COL,M,,,,1821,0,20,1939,,2014-06-01
4406214,"Acosta Cubides, Jorian Jared",COL,M,CM,,,1943,0,20,2001,,2014-06-01
22275223,"Acosta Moreno, Diego",ESP,M,,,,1606,0,20,2001,,2014-06-01
4417186,"Acosta Nunez, Miguel",COL,M,,,,1802,0,20,1954,,2014-06-01
2255910,"Acosta Perez, Juan Manuel",ESP,M,,,,1496,0,20,1949,,2014-06-01
4429974,"Acosta Roman, Cristian",COL,M,,,,1753,0,20,1996,i,2014-06-01
2256002,"Acosta Sosa, Juan Manuel",ESP,M,,,,2265,0,20,1996,,2014-06-01
3906337,"Acosta Villarroel, Lorner Jesus",VEN,M,CM,,,2238,0,20,1994,,2014-06-01
4400089,"Acosta, Alejandro",COL,M,IM,,,2252,0,20,1959,,2014-06-01
130265,"Acosta, Franco Emanuel",ARG,M,,,,1914,0,20,0000,,2014-06-01
4431820,"Acosta, Jaime",COL,M,,,,1720,0,20,1990,,2014-06-01
110418,"Acosta, Pablo",ARG,M,,,,2072,2,20,1999,,2014-06-01
888494,"Acremoni, Giovanni",ITA,M,,,,1852,0,20,1954,,2014-06-01
719536,"Acs, Gabor",HUN,M,,,,2115,0,20,1961,,2014-06-01
765139,"Acs, Marton",HUN,M,,,,1787,0,20,2001,,2014-06-01
700410,"Acs, Petra",HUN,F,,,,1654,0,20,1998,w,2014-06-01
1209590,"Acsinte, Matei-Ionut",ROU,M,,,,1971,0,20,1999,,2014-06-01
4425197,"Acuna Buitrago, Camilo Andres",COL,M,,,,2000,3,20,1976,,2014-06-01
3904059,"Acuna Monteverde, Pablo",VEN,M,,,,2000,5,20,1959,,2014-06-01
727709,"Aczel, Gergely",HUN,M,IM,,,2448,0,20,1991,,2014-06-01
406252,"Adair, James R",ENG,M,FM,,,2276,0,20,1992,i,2014-06-01
4176049,"Adajkin, Andrey",RUS,M,,,,1998,0,20,1963,,2014-06-01
1215582,"Adam, Andrea",ROU,F,,,,1991,0,20,1992,wi,2014-06-01
719064,"Adam, Gyorgy Jr.",HUN,M,,,,2108,0,20,1986,,2014-06-01
1206958,"Adam, Ioan",ROU,M,,,,2024,0,20,1941,,2014-06-01
719471,"Adam, Zoltan",HUN,M,,,,1871,0,20,1965,,2014-06-01
14919052,"Adamciak, Tomas",SVK,M,,,,1831,0,20,1997,,2014-06-01
14902540,"Adamcik, Robert",SVK,M,,,,2067,0,20,1963,,2014-06-01
14907577,"Adamcik, Tomas",SVK,M,,,,1888,0,20,1979,,2014-06-01
1135414,"Adamczewski, Jedrzej",POL,M,,,,1902,0,20,1996,,2014-06-01
1148702,"Adamczewski, Maciej",POL,M,,,,1806,0,20,1999,,2014-06-01
1174312,"Adamczyk, Piotr",POL,M,,,,1850,5,20,1968,,2014-06-01
1156101,"Adamczyk, Wieslaw",POL,M,,,,1540,0,20,1964,,2014-06-01
1187570,"Adamczyk, Zuzanna",POL,F,,,,1312,6,20,2004,w,2014-06-01
1120875,"Adamek, Artur",POL,M,,,,1466,0,20,1976,,2014-06-01
315702,"Adamek, Jiri",CZE,M,FM,,,2297,0,20,1986,,2014-06-01
4000870,"Adami, Eric",LUX,M,,,,1731,0,20,1959,,2014-06-01
4250265,"Adamis, Petros",GRE,M,,,,1502,0,20,1999,,2014-06-01
14901692,"Adamko, Peter",SVK,M,,,,2131,0,20,1966,,2014-06-01
24142050,"Adamova, Tuyara",RUS,F,,,,1939,0,20,1992,w,2014-06-01
1134043,"Adamowicz, Katarzyna",POL,F,WFM,WFM,,2108,0,20,1993,wi,2014-06-01
1176730,"Adamowicz, Maciej",POL,M,,,,2089,0,20,1995,,2014-06-01
21820023,"Adamowicz, Michal",POL,M,,,,1228,0,20,2002,,2014-06-01
3210944,"Adams, Jonathan",AUS,M,,,,1739,0,20,1957,,2014-06-01
400041,"Adams, Michael",ENG,M,GM,,,2764,0,20,1971,,2014-06-01
32081235,"Adams, Nigel Vassal",ESP,M,,,,1523,0,20,1953,i,2014-06-01
411256,"Adams, Philip",ENG,M,,,,2069,0,20,1948,i,2014-06-01
1100190,"Adamski, Jan",POL,M,IM,,,2270,0,20,1943,,2014-06-01
2292726,"Adan Bermudez, Sergio",ESP,M,FM,,,2340,18,20,1992,,2014-06-01
10100474,"Adao, David",ANG,M,,,,1790,0,20,1992,,2014-06-01
2815087,"Adar, Idan",ISR,M,,,,1750,3,20,2000,,2014-06-01
4181972,"Adarov, Arzhan",RUS,M,,,,2168,0,20,1964,,2014-06-01
5067502,"Adarsh, Saji",IND,M,,,,1692,0,20,2000,,2014-06-01
1108417,"Adasiak, Leszek",POL,M,,,,1966,0,20,1936,i,2014-06-01
3406512,"Adasme Fredes, Mauricio",CHI,M,,,,2066,0,20,1986,,2014-06-01
1176749,"Adaszewski, Pawel",POL,M,,,,1701,0,20,1995,i,2014-06-01
5214050,"Adaya, Ronald",PHI,M,,,,2209,0,20,0000,i,2014-06-01
414883,"Adebajo, Olufemi",ENG,M,,,,1948,0,20,1969,,2014-06-01
689165,"Adeimi, Michel",LIB,M,,,,1978,0,20,1994,,2014-06-01
10604073,"Adel, Hyssam",EGY,M,,,NI,2120,0,20,1983,,2014-06-01
12513687,"Adeli, Hamidreza",IRI,M,,,,1999,0,20,1989,,2014-06-01
1913468,"Aderneira, Ricardo Andre C",POR,M,,,,1595,0,20,1995,i,2014-06-01
5072719,"Adethya, R",IND,M,,,,1683,0,20,1998,i,2014-06-01
